komentar,value,clean_text,sentiment,sentiment_label
"murah tapi tidak murahan pertahanan kualitas dan kuantitas produknya,semoga yg di jual sama dengan yg di gambar klau bisa gratis ongkir agar pelanggan nya tambah banyak",5,murah murahan pertahanan kualitas kuantitas produknyasemoga jual gambar klau gratis ongkir pelanggan nya,0.0516,positif
"Akhirnya bisa merasakan super hematnya belanja ol di lazada, terus pertahankan lazada diskon2 yg super. Terima kasih,,, jd candu belanja di sini asli.",5,merasakan super hematnya belanja ol lazada pertahankan lazada diskon2 super terima kasih jd candu belanja asli,0.8316,positif
Bukan aplikasi rekomendasi. Aplikasi mengecewakan. Di LAZADA Seller banyak yang menipu Pesanan sudah di bayar tapi seller tidak ada kabar dan pesanan tidak di proses. Di batalkan uang juga tidak kembali,1,aplikasi rekomendasi aplikasi mengecewakan lazada seller menipu pesanan bayar seller kabar pesanan proses batalkan uang,0.0,netral
Sering terjadi sudah di transfer ternyata toko menyatakan lupa bayar / belum bayar sehingga di cancel... Nah untuk menghindari hal tersebut saya lebih suka COD walaupun setelah barang di terima ya di transfer juga kepada kurir nya....,5,transfer toko lupa bayar bayar cancel menghindari suka cod barang terima ya transfer kurir nya,-0.25,negatif
"selalu belanja di lazada , boleh saran gak siih untuk jasa pengiriman di perlihatkan dong , soale kadang tu pas CO ternyata pengirimannya JNE , JNE lama bangett . gak sampe2 tujuan",5,belanja lazada saran gak siih jasa pengiriman perlihatkan soale kadang tu pas co pengirimannya jne jne bangett gak sampe2 tujuan,0.0,netral
"lazada emang aplikasi belanja online paling top seindonesia, banyak promo, pengiriman super cepat, dan kalau ada masalah saat transaksi selalu ngasih solusi terbaik buat kedua belah pihak(seller/buyer) biar gak ada yg merasa sangat di rugikan satu sama lain beda sama aplikasi ijo yg pengirimannya selalu saja bermasalah entah pesanan tiba2 di retur sepihak oleh kurir atau kendala yg lainnya dan bukan solusi yg di berikan malah di suruh nunggu lebih lama lagi.",5,lazada emang aplikasi belanja online top seindonesia promo pengiriman super cepat transaksi ngasih solusi terbaik belah pihaksellerbuyer biar gak rugikan beda aplikasi ijo pengirimannya bermasalah pesanan tiba2 retur kurir kendala solusi suruh nunggu,0.6908,positif
Lazada sudah tidak menarik seperti sebelumnya.. promo gratis ongkir untuk pengguna baru dan voucher untuk pengguna baru juga sudah tidak ada. Entahlah di saya nya yang tidak ada atau emang sudah di tiadakan lagi oleh pihak lazada😢,1,lazada menarik promo gratis ongkir pengguna voucher pengguna nya emang tiadakan lazada,0.0516,positif
"belanja menjadi tidak ragu karena banyak official storenya dg merk-merk terkenal dan dengan barang & toko yg sama tapi LAZADA bisa memberikan harga yg lbh murah, khatur nuhun & sukses terus untuk LAZADA 🙏",5,belanja ragu official storenya dg merkmerk terkenal barang toko lazada harga lbh murah khatur nuhun sukses lazada,0.0,netral
"Saya gak bisa login ke akun saya,saya ganti device tetepi harus ada persetujuan di Device yg lama padahal udah ada otp kenapa harus ada persetujuan device juga bikin ribet lazada",1,gak login akun sayasaya ganti device tetepi persetujuan device udah otp persetujuan device bikin ribet lazada,0.0,netral
"Disaat saya ingin menyambungkan apk lazada saya ke dana mengapa tidak bisa dengan alasan ""Sinyal tidak stabil"" padahal sinyal saya bagus dan ketika berhasil mengapa tiba tiba koneksi hilang dan tidak bisa menyambungkannya lagi ke dana? Sinyal saya baik baik saja dan lancar tapi saat ingin menyambungkan dana ke lazada malah muncul notifikasi koneksi tidak stabil dan muncul kode 0005, nah saat gagal itu langsung dikeluarkan dari situ saat saya ingin memasukanny lgi tertulis ""layanan tdak tersedia""",3,disaat menyambungkan apk lazada dana alasan sinyal stabil sinyal bagus berhasil koneksi hilang menyambungkannya dana sinyal lancar menyambungkan dana lazada muncul notifikasi koneksi stabil muncul kode 0005 gagal langsung dikeluarkan situ memasukanny lgi tertulis layanan tdak tersedia,0.0,netral
Kemarin malam saya mau buka Aplikasi Lazada tiba tiba ada tulisan loading terus kayak tidak mau jalan Aplikasi Lazada kayak macet parah banget? Tolong di perbaikin segera ya Aplikasi lazada tahun ini 2024 yang baru terus ya,4,kemarin malam buka aplikasi lazada tulisan loading kayak jalan aplikasi lazada kayak macet parah banget tolong perbaikin ya aplikasi lazada 2024 ya,0.0,netral
"Banyak gratis ongkir dan potongan harga.tapi lebih pintar"" saja untuk memilih toko..",5,gratis ongkir potongan hargatapi pintar memilih toko,0.0516,positif
Ini nih yang ku suka pengiriman cepat masak tadi aku baru pesen sekarang dah sampe situ.lah Nah aku kan jadi suka kalo pengirimannya cepatt Dulu sempet pesen di shopee hampir seminggu tapi GK nyampe nyampe haduhh jadi aku pesen di lazada terus Terima kasih lazada aku suka apl nya Terus deh kalo belanja di lazada pengiriman cepat murah meriah Terima kasihhh,5,nih ku suka pengiriman cepat masak pesen dah sampe situlah suka kalo pengirimannya cepatt sempet pesen shopee seminggu nyampe nyampe haduhh pesen lazada terima kasih lazada suka apl nya deh kalo belanja lazada pengiriman cepat murah meriah terima kasihhh,0.0,netral
"lazada ko skrg gini sih udh 3harian lbih saya pesen choice ga di kirim kirim mana udh bayar pke dana! malah ada peringatan seller belum siap mengirim pesanan anda, hati2 buat pengguna lazada sekarang!!! tolong kirim paket saya klo ngga kembali kan uang saya.!!",1,lazada ko skrg gini sih udh 3harian lbih pesen choice ga kirim kirim udh bayar pke dana peringatan seller mengirim pesanan hati2 pengguna lazada tolong kirim paket klo ngga uang,0.0,netral
"suka banget! Banyak voucher, laz reward, gratis ongkirnya minimal 20k, walau udah belanja beberapa kali gak makin tinggi minimal belanjanya baru gratis ongkir. Gamenya juga asik, cuman kadang gak sinkron aja, udah selesain misi tapi kadang gak bisa klaim itu aja sih, intinya baguss...",5,suka banget voucher laz reward gratis ongkirnya minimal 20k udah belanja kali gak minimal belanjanya gratis ongkir gamenya asik cuman kadang gak sinkron aja udah selesain misi kadang gak klaim aja sih intinya baguss,0.6249,positif
"Semakin kesini lazada semakin baik pelayanannya,baik itu seller'nya ataupun kurirnya,dulu sempet ragu' belanja d lazada skrga malah ga pernh berpaling ke aplikasi lain.",5,kesini lazada pelayanannyabaik sellernya kurirnyadulu sempet ragu belanja d lazada skrga ga pernh berpaling aplikasi,0.0,netral
"Aplikasinya bagus banget dari sisi harga, promo hingga gratis ongkir nya dan gratis ongkir nya bisa dipakai lebih dari satu kali, gak kayak toko sebelah yang cuma pelanggan baru.tolong di pertahankan, kalo bisa gratis ongkir mingguan nya ditambah 😁",5,aplikasinya bagus banget sisi harga promo gratis ongkir nya gratis ongkir nya dipakai kali gak kayak toko sebelah pelanggan barutolong pertahankan kalo gratis ongkir mingguan nya ditambah,0.1531,positif
"saya kecewa karena sekarang voucher gratis ongkir minimal belanja Rp.20.000 sudah tidak ada, sekarang adanya minimal belanja Rp.30.000 🥺",1,kecewa voucher gratis ongkir minimal belanja rp20000 minimal belanja rp30000,0.0516,positif
"Lazada sudah sangat baik👍👍, akan tetapi kalo boleh saya kasih saran daftar lazada pakai alamat yg lengkap. Kalau belum lengkap jgn disetujui. karena saya kasihan kepada kurir yg bingung mengantarkannya apabila alamatnya belum lengkap jgn sampai ada yg tertinggal sekata pun",3,lazada kalo kasih saran daftar lazada pakai alamat lengkap lengkap jgn disetujui kasihan kurir bingung mengantarkannya alamatnya lengkap jgn tertinggal sekata,0.0,netral
"Tolong dong lazada kenapa pas update malah makin gaenak, susah nyari barang sesuai dengan zona daerah rumah saya, makin ga ngerti sama fitur lazada, tolong dong kembalikan fitur filternya katnya yang dulu aja biar gampang nyari barang yang deket daerah kota saya, tolong ya lazada",2,tolong lazada pas update gaenak susah nyari barang sesuai zona daerah rumah ga ngerti fitur lazada tolong kembalikan fitur filternya katnya aja biar gampang nyari barang deket daerah kota tolong ya lazada,0.0,netral
"untuk fitur dari lazada ini udah oke banget, tapi yang bikin saya cuma kasih 4 bintang itu karna kebanyakan toko atau penjual yang ada di sini itu kadang kalo di chat nggak langsung dapet respon yang di inginkan, dan dari pengalaman saya pernah satu kali saya membeli suatu barang dan itu tak kunjung di kirim dan pas di chat langsung ke penjualnya malah assisten shop yang mana keterangan itu kurang jelas, jadi mohon untuk di perbaiki kedepannya. terimakasih",4,fitur lazada udah oke banget bikin kasih 4 bintang karna kebanyakan toko penjual kadang kalo chat nggak langsung dapet respon pengalaman kali membeli barang kunjung kirim pas chat langsung penjualnya assisten shop keterangan mohon perbaiki kedepannya terimakasih,0.0,netral
"Proses Refund memakan waktu 2 minggu belum juga selesai, padahal bukti transfer ada disuruh menunggu 3 hari kerja uang belum kembali tiba-tiba laporan saya statusnya selesai.. Kacau sekali lazada",1,proses refund memakan 2 minggu selesai bukti transfer disuruh menunggu 3 kerja uang tibatiba laporan statusnya selesai kacau lazada,0.0,netral
"Lazpanen kok sekarang sekali siram langsung 5 kali ya?padahal enak satu kali siram - satu kali siram.kesalahan jaringan terus,padahal jaringan bagus,buka olshop yang lain lancar,buka yutub lancar,pas buka lazada,langsung ada notif,kesalahan jaringan,",1,lazpanen siram langsung 5 kali yapadahal enak kali siram kali siramkesalahan jaringan teruspadahal jaringan bagusbuka olshop lancarbuka yutub lancarpas buka lazadalangsung notifkesalahan jaringan,0.0,netral
"Kok susah bnget mau cari barang atau belanjaan yg diingikan.., sampe capek ngetik, yg nongol cm barang itu"" aja, harganya juga lebih mahal, jadi ragu pake apk ini..,!",1,susah bnget cari barang belanjaan diingikan sampe capek ngetik nongol cm barang aja harganya mahal ragu pake apk,0.0,netral
Aplikasi ini adalah aplikasi e comerce yang paling oon. Saya sudah bayar malah pembayaran tagihan tidak terverifikasi padahal waktu jatuh temponya belum habis Mengusulkan pengembalian dana yang balas robot semua. CSnya tidak ada muncul. Kemarin sempat dibalas cuma balas jangan khawatir dana akan kembali dalam 24 jam sampai 10 hari tidak ada balik. Mau menghubungi CS malah robot terus yang balas. Duh aplikasi inii bener mengecewakan kapok belanja pakai ini aplikasi ini. Spertinya saya dpermainkan,1,aplikasi aplikasi e comerce oon bayar pembayaran tagihan terverifikasi jatuh temponya habis mengusulkan pengembalian dana balas robot csnya muncul kemarin dibalas balas khawatir dana 24 jam 10 menghubungi cs robot balas duh aplikasi inii bener mengecewakan kapok belanja pakai aplikasi spertinya dpermainkan,0.0,netral
"Akhirnya daftar kesini jg stlh nyari2 dimana yg lbh murah & no kw2 barang yg lg di cari, hoho. Semoga nanti pas lg ada hadiah bs menang klo di sini, tingkatkan selalu keamanan & kenyamanan aplikasinya yaa...saya buktinya nih akhirnya jd member LAZADA jg deh. 😁",5,daftar kesini jg stlh nyari2 dimana lbh murah no kw2 barang lg cari hoho semoga pas lg hadiah bs menang klo tingkatkan keamanan kenyamanan aplikasinya yaasaya buktinya nih jd member lazada jg deh,-0.296,negatif
"Utk kemudahan belanja sudah bagus, tapi untuk pembatalan pesanan dana pengembaliannya ga jelas. Lari kemana itu uang sy. Katanya berhasil kembali tapi sy cek tidak ada. Untung saja nominalnya ga besar",1,utk kemudahan belanja bagus pembatalan pesanan dana pengembaliannya ga lari kemana uang sy berhasil sy cek untung nominalnya ga,0.0,netral
"Setelah berpetualang ke e-commerce sana sini, ternyata lebih nyaman belanja di Lazada. Voucher gratis ongkir banyak dan ga harus belanja nominal gede, asal liat jarak/wilayah toko ke rumah aja. Pengiriman juga cepet banget..",5,berpetualang ecommerce nyaman belanja lazada voucher gratis ongkir ga belanja nominal gede liat jarakwilayah toko rumah aja pengiriman cepet banget,0.0516,positif
wajib belanja disini sih harganya murah murah sering ada voucer dan diskon besar besaran pokok nya belanja di sini memuaskan bangett,5,wajib belanja sih harganya murah murah voucer diskon besaran pokok nya belanja memuaskan bangett,0.0,netral
"Sangat mengecewakan sekali, 4 paket di pesan sedangkan yang sampai cuma 2, sedangkan yang satunya status barang di kirim ke alamat tujuan sedangkan kurir bilang cuma itu paketnya, sedangkan yang satunya masih di kemas sampai sekarang. Mau Chat sama reseller langsung tapi nggak bisa",1,mengecewakan 4 paket pesan 2 satunya status barang kirim alamat tujuan kurir bilang paketnya satunya kemas chat reseller langsung nggak,0.0,netral
Key word pencariannya kacau. Padahal kita sudah persempit tapi muncul semua produk. Tolong perbaiki. Setelah beres saya akan belanja di market place ini lagi. 🙏🏻,1,key word pencariannya kacau persempit muncul produk tolong perbaiki beres belanja market place,0.0,netral
Parahlah... setelah d update jd makin bahaya buat anak2... kita lengah sedikit aja pasti banyak barang yg di pesan sembarangan sama bocil... mode pencarian sekarang g kyk sebelumnya... yg sekarang kita klik pencarian & klik barang LANGSUNG mode konfirmasi pesanan... g kyk yg dulu kita klik barang masuk dulu ke mode cekout... Tolong kembalikan mode yg dulu... mode yg sekarang bahaya buat anak2..,1,parahlah d update jd bahaya anak2 lengah aja barang pesan sembarangan bocil mode pencarian g kyk klik pencarian klik barang langsung mode konfirmasi pesanan g kyk klik barang masuk mode cekout tolong kembalikan mode mode bahaya anak2,0.0,netral
"Tolong dong kenapa isi aplikasinya berbeda2 tiap orang. Di akun ku gaada tap n win, misi lazada yg samping koin, tampilan voucher spesial 7.7, voc rebutan dan yg paling parah event lazgame kmrn tidak bisa ditukar lazreward. Rugi uang rugi waktu sudah lapor cs cuma minta maaf dan disuruh cek berkala🤣 saya aja berani jamin itu misi walaupun tak pentelengi tiap detik ya tetep ga bisa dituker sampe eventnya selesai. Gak solutif sama sekali. Yg salah itu aplikasinya, ada keluhan ya harus diatasiii",1,tolong isi aplikasinya berbeda2 orang akun ku gaada tap n win misi lazada samping koin tampilan voucher spesial 77 voc rebutan parah event lazgame kmrn ditukar lazreward rugi uang rugi lapor cs maaf disuruh cek berkala aja berani jamin misi pentelengi detik ya tetep ga dituker sampe eventnya selesai gak solutif salah aplikasinya keluhan ya diatasiii,0.5859,positif
"Belanja di lazada sangat memuaskan. Toko2nya amanah, kuriri2nya ramah, kemasannya bagus. Pokok mantap",5,belanja lazada memuaskan toko2nya amanah kuriri2nya ramah kemasannya bagus pokok mantap,0.0,netral
"sejauh ini aku berbelanja di Lazada sangat puas,, semoga kedepannya lebih puas dan cakep"" lagi produk""nya. gratis ongkir,promo""nya dan harga terjangkau membuat ku lebih mudah berbelanja tanpa harus keluar rumah",5,berbelanja lazada puas semoga kedepannya puas cakep produknya gratis ongkirpromonya harga terjangkau ku mudah berbelanja rumah,0.0516,positif
"Jujur ya!! Saya suka belanja di lazada, paling enak dibandingkan pesaingnya kayak si oren sama si ijo!! Aku udah banding²kan, lazada paling enak dipake buat belanja! kalo kalian betul² faham belanja online, pasti tau perbedaannya!! Alternatif utama belanja online saya, pertama lazada, dan alternatif kedua di si oren, yang lainnya kurang rekomendasi 😃👍",5,jujur ya suka belanja lazada enak dibandingkan pesaingnya kayak si oren si ijo udah banding²kan lazada enak dipake belanja kalo betul² faham belanja online tau perbedaannya alternatif utama belanja online lazada alternatif si oren rekomendasi,0.0,netral
"Aplikasinya bikin pusing pengirimannya pemberitahuan barangnya gk jelas, barang yang saya beli kemarin dari aplikasi katannya datang pada tanggal 11 tapi pas saya lagi pergi dari rumah malah datangnya tanggal 8, kalo kaya gini sih udah cepet tapi tolong dari tanggal dan pengirimannya di perbarui lagi biar gk bikin pusing",3,aplikasinya bikin pusing pengirimannya pemberitahuan barangnya barang beli kemarin aplikasi katannya tanggal 11 pas pergi rumah datangnya tanggal 8 kalo kaya gini sih udah cepet tolong tanggal pengirimannya perbarui biar bikin pusing,0.0,netral
